белги	belgae	
белградец	belgradian	
белее	whiter	
белемнит	belemnite	
белена	henbane	
белесоватый	whitish	
бели	leukorrhea	
белиал	belial	
белиз	belize	
белизна	whiteness	
белизский	belizean	
белильщик	bleacher	
белинский	belinsky	
белить	whiten	
белка	belka	
белки	proteins	
белл	bel	
белладонна	belladonna	
беллерофонт	bellerophon	
беллетрист	novelist	
беллетристика	fiction	
беллуччи	bellucci	
белобрысый	blond	
белов	belov	
белоголовник	milfoil	
белок	albumen	
белокопытник	butterbur	
белорус	belarusian	
белоруска	belarusian	
белорусовед	belarussist	
белоруссия	belarus	
белоручка	shirker	
белорыбица	sheefish	
белоснежный	snowy	
белочёрный	blackwhite	
белошвейка	seamstress	
белуга	beluga	
белфаст	belfast	
белый	white	
белых	belykh	
бельведер	belvedere	
бельгиец	belgian	
бельгийка	belgian	
бельгийский	belgian	
бельгия	belgium	
бельдюга	eelpout	
бельмо	leucoma	
бельмопан	belmopan	
бельё	underwear	
беляш	beliash	
бемба	bemba	
бемоль	flat	
бен	ben	
бенгальский	bengali	
бендеры	bendery	
бенефициар	beneficiary	
бензен	benzene	
бензиламин	benzylamine	
бензин	gas	
бензоил	benzoyl	
бензол	benzene	
бензопила	chainsaw	
бензоспирт	gasohol	
бенин	benin	
бенинец	beninese	
бенинка	beninese	
бенто	bento	
бенчмарк	benchmark	
беотийский	boeotian	
бербер	berber	
бергамот	bergamot	
бергамотовый	bergamot	
берген	bergen	
бердвотчер	birdwatcher	
бердыш	bardiche	
бердянск	berdiansk	
берег	bank	
береглазов	bereglazov	
береговой	beregovoy	
бережливый	economical	
березовский	berezovsky	
берейтор	roughrider	
берека	chequers	
беременная	pregnant	
беременность	gestation	
беременный	impregnated	
беремя	burden	
бересклет	euonymus	
берест	elm	
берет	beret	
беречь	protect	
берилл	beryl	
бериллий	beryllium	
берклий	berkelium	
беркут	erne	
берлин	berlin	
берлинский	berlin	
берлога	burrow	
берма	berm	
бермуды	bermuda	
бернхард	bernard	
берсерк	berserker	
берсеркер	berserker	
бертоллид	berthollide	
бертолуччи	bertolucci	
берцо	shin	
берцовый	tibial	
берчизм	birchism	
берчист	bircher	
берёза	birch	
бес	demon	
беседа	conversation	
беседка	gazebo	
беседовать	converse	
бесить	enrage	
бескалийный	potassiumless	
бескислородный	oxygenless	
бесклавиатурный	keyboardless	
бесклассовый	classless	
бесключевой	keyless	
бесколлекторный	brushless	
бескомпромиссный	uncompromising	
бесконечно	endlessly	
бесконечность	infinity	
бесконечный	infinite	
бесконтактный	contactless	
бескорыстие	disinterestedness	
бескорыстный	disinterested	
бескофеиновый	decaf	
бескрайний	boundless	
бескрайный	boundless	
бескровность	exsanguinity	
бескровный	homeless	
бескрылость	winglessness	
бескрылый	apterous	
беспалов	bespalov	
беспалый	fingerless	
беспанцирный	armorless	
беспараметрический	parameterless	
бесперечь	continuously	
бесперспективный	hopeless	
бесперспективняк	hopelessness	
беспестичный	acarpelous	
беспечность	unconcern	
бесплатно	gratis	
бесплатный	free	
бесплодие	infertility	
бесплотный	incorporeal	
беспозвоночное	invertebrate	
беспокоить	concern	
беспокоиться	worry	
беспокойный	anxious	
беспокойство	anxiety	
бесполезно	uselessly	
бесполезность	uselessness	
бесполезный	pointless	
бесполость	sexlessness	
бесполый	sexless	
беспомощно	helplessly	
беспомощность	helplessness	
беспородный	nonpedigreed	
беспорточник	ragamuffin	
беспорядок	disarray	
беспорядочный	confused	
беспотерьный	lossless	
беспочвенность	groundlessness	
беспощадность	mercilessness	
беспощадный	merciless	
бесправие	illegality	
бесправный	rightless	
беспрекословно	implicitly	
беспрекословный	absolute	
беспрепятственно	freely	
беспрепятственный	free	
беспрерывно	continuously	
беспрестанный	continual	
беспрефиксный	prefixless	
беспрецедентность	unprecedentedness	
беспрецедентный	unprecedented	
бесприбыльный	profitless	
беспризорность	homelessness	
беспризорный	homeless	
беспримерный	unexampled	
беспринципность	unscrupulousness	
беспристрастность	impartiality	
беспричинный	groundless	
бесприютный	homeless	
беспроводной	wireless	
беспроволочный	wireless	
беспроигрышный	safe	
беспутница	dissolute	
беспутничать	raff	
бесс	bess	
бессарабия	bessarabia	
бессемеровский	bessemer	
бессерверный	serverless	
бессердечие	callousness	
бессердечный	heartless	
бесси	bessie	
бессильный	weak	
бессистемный	unsystematic	
бесславие	dishonor	
бесславный	infamous	
бесследный	traceless	
бессловесный	dumb	
бессмертие	immortality	
бессмертный	immortal	
бесснежный	snowless	
бессовестный	dishonest	
бессодержательность	emptiness	
бессодержательный	empty	
бессолевой	saltless	
бессонница	insomnia	
бессонный	sleepless	
бесспорно	undoubtedly	
бесспорность	indisputability	
бесспоровый	sporeless	
бессрочно	indefinitely	
бессрочный	perpetual	
бесстебельный	acaulescent	
бесстолкновительный	collisionless	
бесстрастный	impassive	
бесстрашие	fearlessness	
бесстрашный	fearless	
бесстыдство	shamelessness	
бесстыжий	shameless	
бессчётный	countless	
бессяжковые	protura	
бесталанный	luckless	
бестелесный	incorporeal	
бестеневой	shadowless	
бестиарий	bestiary	
бестигельный	crucibleless	
бестселлер	bestseller	
бесформенный	shapeless	
бесхвостый	tailless	
бесхитростный	ingenuous	
бесхозный	ownerless	
бесцветник	barrenwort	
бесцветный	colorless	
бесцельность	aimlessness	
бесцельный	aimless	
бесцеремонно	unceremonious	
бесцеремонность	impudence	
бесцеремонный	impudent	
бесчеловечность	brutality	
бесчеловечный	inhuman	
бесчестье	disgrace	
бесчинство	outrage	
бесчинствовать	outrage	
бесчисленный	countless	
бесчувственный	unfeeling	
бесшабашный	reckless	
бесшовный	seamless	
бесштанговый	rodlese	
бесшумность	noiselessness	
бесшумный	noiseless	
бесячий	annoying	
бесёнок	imp	
бет	beth	
бета	beta	
бетатрон	betatron	
бетель	betel	
бетельгейзе	betelgeuse	
бетон	concrete	
бетонированный	concrete	
бетонировать	concrete	
бетонный	concrete	
бетси	betsy	
бетти	betty	
бетховен	beethoven	
бечевник	towpath	
бешеный	mad	
бешмет	beshmet	
бештау	beshtau	
бзик	folley	
биатлон	biathlon	
биатлонист	biathlete	
биатлонистка	biathlete	
бибикать	honk	
библейский	biblical	
библиограф	bibliographer	
библиография	bibliography	
библиология	bibliology	
библиоман	bibliomaniac	
библиомантия	bibliomancy	
библиотека	library	
библиотекарь	librarian	
библиофил	bibliophile	
библия	bible	
бибоп	bebop	
бивак	bivouac	
бивалентный	bivalent	
бивуак	bivouac	
бигамия	bigamy	
бигармонический	biharmonic	
бигль	beagle	
биголоморфный	biholomorphic	
бидди	biddie	
биде	bidet	
бидистиллированный	bidistilled	
бидистиллят	bidistillate	
бидон	can	
бидонный	can	
биективность	bijectiveness	
биекция	bijection	
бижутерия	bijouterie	
бизнес	business	
бизнесмен	businessman	
бизон	bison	
бизяев	bizyayev	
бикарбонат	bicarbonate	
биквадрат	biquadratic	
биквадратный	biquadratic	
бикини	bikini	
биколор	bicolour	
бикольский	bikol	
билабиальный	bilabial	
билатеральный	bilateral	
билет	ticket	
билетный	ticket	
билин	balen	
билингвизм	bilingualism	
билинейный	bilinear	
билирубин	bilirubin	
биллиард	billiard	
биллинг	billing	
биллион	billion	
билль	bill	
бильярд	billiards	
биметалл	bimetal	
биметаллизм	bimetallism	
биметаллический	bimetallic	
бимодальный	bimodal	
бинаризация	binarization	
бинарный	binary	
бинауральный	binaural	
биндер	binder	
бинейтрон	bineutron	
бинокль	binoculars	
бинокулярность	binocularity	
бинокулярный	binocular	
бином	binomial	
биномиальный	binomial	
бинт	bandage	
бинтуронг	binturong	
биоактивность	bioactivity	
биоген	biogen	
биогенез	biogenesis	
биогенный	biogenic	
биогеоценоз	biogeocenosis	
биогеоценология	biogeocenology	
биограф	biographer	
биографический	biographical	
биография	biography	
биодинамика	biodynamics	
биодоступность	bioavailability	
биоклиматология	bioclimatology	
биоконструкция	bioconstruction	
биолог	biologist	
биологически	biologically	
биологический	biological	
биология	biology	
биолюминесценция	bioluminescence	
биом	biome	
биомасса	biomass	
биометрия	biometrics	
биомеханика	biomechanics	
биомеханический	biomechanical	
биополе	biofield	
биополимер	biopolymer	
биопсия	biopsy	
биорастворимый	biosoluble	
биореология	biorheology	
биоритм	biorhythm	
биоробототехника	biorobotics	
биосинтез	biosynthesis	
биостабильный	biostatic	
биосфера	biosphere	
биотест	bioassay	
биотип	biotype	
биотический	biotic	
биотопливо	biofuel	
биофильтрация	biofiltration	
биофлавоноид	bioflavonoid	
биохимик	biochemist	
биохимия	biochemistry	
биоценоз	biocoenosis	
биоэкология	bioecology	
биоэнергетик	bioenergetician	
бипирамида	bipyramid	
биплан	biplane	
бипланарный	biplanar	
биполярный	bipolar	
бипотенциальный	bipotential	
бирема	bireme	
биржа	bourse	
бирка	label	
бирма	burma	
бирманец	burman	
бирманский	burmese	
бирмингем	birmingham	
биробиджан	birobidzhan	
бирюза	turquoise	
бирюзовый	turquoise	
бирюк	loner	
бирюлёво	biryulyovo	
биса	bissa	
бисау	bissau	
бисексуал	bisexual	
бисексуальность	bisexuality	
бисексуальный	bisexual	
бисер	beads	
бисерина	bead	
бисеринка	bead	
бислама	bislama	
биссектриса	bisector	
бистабильный	bistable	
бистр	bistre	
бистро	bistro	
бисульфит	bisulfite	
бит	beat	
бита	bat	
битбокс	beatboxing	
битва	battle	
битер	beater	
битл	beatle	
битмейкер	beatmaker	
битник	beatnik	
битональность	bitonality	
битрейт	bitrate	
битум	bitumen	
бить	break	
биться	beat	
бифилярный	bifilar	
бифуркационный	bifurcate	
бифуркация	bifurcation	
бифштекс	steak	
бихар	bihar	
бихевиоризм	behaviorism	
бихевиористика	behaviorism	
бицепс	biceps	
бициклический	bicyclic	
бичара	bum	
бичевать	flog	
бишкек	bishkek	
бишь	now	
благо	blessing	
благовещение	annunciation	
благоволительный	favourable	
благоволить	favour	
благовоние	fragrance	
благовонный	aromatic	
благоговейный	reverent	
благоговение	awe	
благоговеть	revere	
благодарить	thank	
благодарно	thankfully	
благодарность	gratitude	
благодарный	grateful	
благодарствовать	gramercy	
благодаря	through	
благоденствие	welfare	
благоденствовать	prosper	
благодетель	benefactor	
благодетельствовать	benefit	
благодеяние	benefit	
благозвучие	euphony	
благозвучный	euphonious	
благой	good	
благолепие	grandeur	
благолепный	magnificent	
благонадёжность	loyalty	
благонадёжный	reliable	
благополучие	prosperity	
благополучно	safely	
благопристойный	decent	
благоприятствовать	favour	
благоразумие	prudence	
благоразумность	prudence	
благорасположенный	favourable	
благороднейший	noblest	
благородный	noble	
благосклонность	goodwill	
благосклонный	favourable	
благословение	benediction	
благословить	bless	
благословлять	bless	
благосостояние	welfare	
благость	gentleness	
благотворительность	charity	
благотворительный	charitable	
благотворительство	charity	
благотворный	beneficent	
благоустроить	improve	
благоуханный	aromatic	
благочестие	devotion	
бладхаунд	bloodhound	
блаженный	blissful	
блажь	caprice	
блайзер	blazer	
бланк	form	
бланкизм	blanquism	
бланкистский	blanquist	
бланко	blanco	
бланманже	blancmange	
бланш	blanche	
бланшетт	blanchett	
бланшировать	blanch	
бластер	blaster	
бластома	blastoma	
бластостиль	blastostyle	
бластоциста	blastocyst	
блатхата	joint	
блевать	barf	
блевота	sick	
бледноватость	paleness	
бледный	pale	
блейзер	blazer	
блендер	blender	
блендинг	blending	
бленкер	blinker	
бленнорагия	blennorrhagia	
бленнорея	blennorrhea	
блеск	brilliance	
блесна	lure	
блестеть	shine	
блестящий	brilliant	
блеф	bluff	
блефарит	blepharitis	
блефовать	bluff	
блеять	bleat	
ближайший	next	
ближе	closer	
ближний	near	
близ	near	
близкий	near	
близко	near	
близлежащий	nearby	
близнец	twin	
близнецы	gemini	
близорукий	myopic	
близорукость	myopia	
близость	proximity	
бликовать	glare	
блин	damn	
блиндаж	blindage	
блинт	blind	
блинчик	crepe	
блиск	blisk	
блистательный	splendid	
блистать	shine	
блог	blog	
блоггер	blogger	
блоггинг	blog	
блогерка	blogger	
блок	pulley	
блокада	blockade	
блокбастер	blockbuster	
блокгауз	blockhouse	
блокировка	lock	
блокнот	notebook	
блокпост	checkpoint	
блокчейн	blockchain	
блондин	blond	
блондинка	blonde	
блоха	flea	
блуд	fornication	
блудник	fornicator	
блудница	whore	
блуждать	ramble	
блуза	blouse	
блузка	blouse	
блупер	blooper	
блэкаут	blackout	
блэкджек	blackjack	
блюдо	dish	
блюдце	saucer	
блюз	blues	
блюзмен	bluesman	
блюминг	blooming	
блюрить	blur	
блядский	whorish	
блёкнуть	fade	
блёстка	spangle	
боа	boa	
боб	bob	
бобик	bobik	
бобина	bobbin	
бобо	bobo	
бобр	beaver	
бобрик	frieze	
бобруйск	babruysk	
бобслей	bobsleigh	
бобтейл	bobtail	
бобёр	beaver	
бовин	bovin	
бог	god	
богадельня	almshouse	
богатство	wealth	
богатый	rich	
богатырь	hero	
богдан	bogdan	
богдана	bogdana	
богданов	bogdanov	
богемия	bohemia	
богемный	bohemian	
богиня	goddess	
богоборчество	theomachism	
богодухов	bohodukhiv	
богомол	mantis	
богоотступник	apostate	
богоподобный	godlike	
богородица	the	
богородичный	deiparous	
богословие	theology	
богослужебный	liturgical	
богота	bogota	
боготворить	idolize	
богохульство	blasphemy	
богохульствовать	blaspheme	
богумил	bogumil	
богумила	bogumila	
бод	baud	
боди	body	
бодибилдер	bodybuilder	
бодибилдинг	bodybuilding	
бодибордер	bodyboarder	
бодров	bodrov	
бодрость	cheerfulness	
бодрствование	wakefulness	
бодрый	cheerful	
боевик	militant	
боевой	battle	
боеголовка	warhead	
боекомплект	uf	
боеприпас	ammunition	
божена	bozhena	
божественность	deity	
божественный	divine	
божество	idol	
божий	divine	
бой	boy	
бойкий	alert	
бойко	boyko	
бойков	boykov	
бойкот	boycott	
бойкотировать	boycott	
бойлер	boiler	
бойница	loophole	
бойня	butchery	
бойскаут	scout	
бойфренд	boyfriend	
бок	side	
бокал	glass	
боканец	boomkin	
боквурст	bockwurst	
боке	bokeh	
бокила	boquila	
бокс	boxing	
боксировать	box	
боксит	bauxite	
бокситовый	bauxitic	
боксёр	boxer	
болбой	ballboy	
болван	booby	
болванка	stub	
болгарин	bulgarian	
болгария	bulgaria	
болгарка	bulgarian	
болгарский	bulgarian	
болдырев	boldyrev	
более	more	
болезненность	soreness	
болезненный	morbid	
болезнетворность	pathogenicity	
болезнетворный	malignant	
болезнь	disease	
болельщик	supporter	
болеро	bolero	
болеслав	boleslaus	
болеслава	boleslava	
болеть	hurt	
боливиец	bolivian	
боливийский	bolivian	
боливия	bolivia	
болид	fireball	
болоньезе	bolognese	
болонья	bologna	
болотистый	swampy	
болотный	bog	
болото	swamp	
болотоведение	telmatology	
болтать	dangle	
болтливость	garrulity	
болтливый	garrulous	
болтовня	chatter	
болтун	babbler	
боль	pain	
больница	hospital	
больной	sick	
больше	more	
большеберцовый	tibial	
большевизм	bolshevism	
большевик	bolshevik	
большевичка	bolshevik	
большегрузный	heavy	
большерот	swallower	
большеухий	macrotous	
больший	bigger	
большинство	majority	
большой	big	
бомба	bomb	
бомбардир	bombardier	
бомбардировать	bomb	
бомбардировочный	bomber	
бомбей	bombay	
бомбировка	crown	
бомбить	bomb	
бомбометание	bombing	
бомбёжка	bombing	
бомж	bum	
бона	bona	
бонбоньерка	bonbonniere	
бонелло	bonello	
бонза	bonze	
бонистика	notaphily	
бонитировка	appraisal	
бонн	bonn	
бонобо	bonobo	
бонсай	bonsai	
бонус	bonus	
боп	bebop	
бор	boron	
бора	bora	
борат	borate	
борг	borg	
бордель	brothel	
бордо	bordeaux	
бордюр	curb	
боренже	bohringer	
боржовка	hogweed	
боржоми	borjomi	
борзая	borzoi	
борзый	swift	
борид	boride	
борий	bohrium	
борис	boris	
борисёнок	borisyonok	
бормашина	drill	
бормотание	mumble	
бормотать	mumble	
борнейский	bornean	
борный	boric	
боро	boro	
борогидрид	borohydride	
борода	beard	
бородавка	wart	
бородатый	bearded	
бородач	bluegrass	
бородин	borodin	
бородка	bit	
борозда	furrow	
бороздчатый	furrowed	
борона	harrow	
боронить	harrow	
бороновать	harrow	
бороть	fight	
бороться	fight	
боррелиоз	borreliosis	
борсетка	murse	
борт	board	
борть	beehive	
борфреза	burr	
борщ	borscht	
борщевик	hogweed	
борьба	wrestling	
босиком	barefoot	
босниец	bosnian	
боснийка	bosnian	
боснийский	bosnian	
босоногий	barefooted	
босс	boss	
бостон	boston	
босфор	bosphorus	
босяк	tramp	
бот	overshoe	
ботанизировать	botanize	
ботаник	lame	
ботаника	botany	
ботанический	botanical	
ботва	bullshit	
ботель	boatel	
ботнет	botnet	
ботсвана	botswana	
ботулизм	botulism	
ботулинический	botulinum	
боулинг	bowling	
боцман	boatswain	
бочар	cooper	
бочка	barrel	
бочок	flank	
бочонок	keg	
бочче	bocce	
боязнь	dread	
боян	boian	
боярский	boyarsky	
боярышник	hawthorn	
бояться	dread	
бра	bra	
брабант	brabant	
бравировать	brave	
браво	bravely	
бравурный	bravura	
бравый	brave	
брагин	bragin	
брадобрей	barber	
бразды	bit	
браззавиль	brazzaville	
бразилец	brazilian	
бразилия	brazil	
бразильский	brazilian	
бразильянка	brazilian	
брайан	brian	
брак	marriage	
бракераж	sorting	
браковать	condemn	
бракодел	bungler	
браконьер	poacher	
браконьерствовать	poach	
бракосочетание	nuptials	
брактеат	bracteate	
брамин	brahmin	
брандахлыст	swipes	
бранденбург	brandenburg	
брандмауэр	firewall	
брандспойт	nosepiece	
бранить	scold	
браниться	bicker	
бранный	abusive	
бранша	branch	
брань	abuse	
брас	brace	
браслав	braslaw	
браслет	bracelet	
брасопить	brace	
брассери	brasserie	
брат	brother	
братан	dude	
братислава	bratislava	
братишка	bro	
браток	bro	
братоубийственный	fratricidal	
братоубийство	fratricide	
братский	brotherly	
братство	brotherhood	
брать	take	
браузер	browser	
брахистохрона	brachistochrone	
брахицефалия	brachycephaly	
брахманизм	brahmanism	
брачный	conjugal	
брашпиль	windlass	
бреве	breve	
бревно	beam	
бред	delirium	
бредень	drag	
бредить	rave	
бреемый	shaggy	
брежнев	brezhnev	
брезгливость	disgust	
брезент	tarpaulin	
брекчиевидный	brecciated	
брекчирование	brecciation	
брекчированный	brecciated	
брекчировать	brecciate	
брекчия	breccia	
брелок	trinket	
бремя	burden	
бренд	brand	
бренда	brenda	
бренди	brandy	
брендировать	brand	
брение	rotting	
бренность	caducity	
бренный	mortal	
брест	brest	
брести	plod	
брестский	brest	
бретанский	breton	
бретань	brittany	
бретонка	breton	
бретонский	breton	
бречкин	brechkin	
брешь	breach	
бриг	brig	
бригада	team	
бригадир	brigadier	
бригадмил	brigadmil	
бригантина	brigantine	
бридж	bridge	
бриджет	bridget	
бриджит	bridget	
бриджтаун	bridgetown	
бризантность	brisance	
бризер	breezer	
бризоль	braciole	
брик	brig	
брикет	briquette	
брикетировать	briquette	
бриллиант	diamond	
бриллиантин	brilliantine	
бриология	bryology	
брисбен	brisbane	
бристоль	bristol	
британец	brit	
британия	britain	
британский	british	
бритва	razor	
бритоголовый	skinhead	
бриттани	brittany	
бритый	shaven	
брить	shave	
бриться	shave	
бритьё	shave	
брифинг	briefing	
бровка	brovka	
бровь	eyebrow	
броги	brogue	
бродить	roam	
бродяга	vagabond	
бродяжничать	stroll	
брожение	fermentation	
бройлер	broiler	
бройлерный	broiler	
брокат	brocade	
брокер	broker	
брокеридж	brokerage	
брокколи	broccoli	
бром	bromine	
броманс	bromance	
бромат	bromate	
бромелайн	bromelain	
бромид	bromide	
бромизм	bromism	
бромтетрациклин	bromtetracyclin	
броненосец	armadillo	
бронза	bronze	
бронзовый	bronze	
бронирование	reservation	
бронировать	book	
бронислава	bronislava	
бронтозавр	brontosaurus	
бронх	bronchus	
бронхиальный	bronchial	
бронхиола	bronchiole	
бронхит	bronchitis	
бронхолит	broncholith	
бронхолитик	bronchodilator	
бронхорея	bronchorrhea	
бросаемый	throwable	
бросать	throw	
бросить	throw	
броситься	rush	
бростеп	brostep	
брошка	brooch	
брошь	brooch	
брошюра	brochure	
бруевич	bruevich	
брульон	outline	
бруней	brunei	
брунейский	bruneian	
брус	balk	
брускетта	bruschetta	
брусок	bar	
бруствер	breastwork	
брусья	balance	
бруталист	brutalist	
брутальность	brutality	
брутальный	brutal	
брызгать	sprinkle	
брызговик	mudflap	
брыкать	kick	
брыкаться	kick	
брэнд	brand	
брюзга	grumbler	
брюзжать	grumble	
брюки	trousers	
брюнетка	brunette	
брюссель	brussels	
брюхан	fatso	
брюхо	belly	
брюшина	peritoneum	
брякнуть	clang	
брянск	bryansk	
бубен	tambourine	
бублик	bagel	
бубльгум	bubblegum	
бубна	diamond	
бубнить	mutter	
бубонный	bubonic	
бугенвиллея	bougainvillea	
бугорчатый	lumpy	
бугурт	buhurt	
будапешт	budapest	
будапештец	budapestian	
будапештка	budapestian	
будапештский	budapestian	
будда	buddha	
буддизм	buddhism	
буддист	buddhist	
буддистский	buddhist	
буде	if	
будильник	alarm	
будить	arouse	
будка	booth	
будний	everyday	
будоражить	agitate	
будочник	watchman	
будуар	boudoir	
будущее	future	
будущий	future	
будущность	future	
буер	iceboat	
бузанов	buzanov	
бузина	elder	
бузить	brawl	
бузотёр	troublemaker	
бузульник	ligularia	
буй	buoy	
буйвол	buffalo	
буйволица	buffalo	
буйство	mischief	
буйствовать	storm	
бук	beech	
букашка	bug	
буква	letter	
буквально	verbatim	
буквальность	literalness	
буквальный	literal	
букварь	primer	
буквоед	hairsplitter	
букет	bouquet	
буккальный	buccal	
буккроссинг	bookcrossing	
буклет	booklet	
букмарклет	favelet	
букмекер	bookmaker	
буковые	fagaceae	
буколика	bucolic	
буколический	bucolic	
букоцветные	fagales	
букридер	bookreader	
буксир	tugboat	
буксовать	skid	
булава	mace	
булавка	pin	
булавоуска	owlfly	
буланый	isabel	
булгуннях	pingo	
булев	boolean	
булевый	boolean	
булеков	bulekov	
булимия	bulimia	
булинь	bowline	
булка	bun	
булла	bull	
буллинг	bullying	
булочка	bun	
булочная	bakery	
булочник	baker	
бултых	plop	
булыгин	bulygin	
булыжник	cobblestone	
бульбарный	bulbar	
бульвар	boulevard	
бульдог	bulldog	
бульдозер	bulldozer	
бульканье	gurgling	
булькать	gurgle	
бульон	broth	
бумага	paper	
бумаготворчество	paperwork	
бумажка	paper	
бумажник	wallet	
бумажный	paper	
бунгало	bungalow	
бунзенит	bunsenite	
бункер	bunker	
бункероваться	bunker	
бункеровка	bunkering	
бункеровщик	fueler	
бунт	mutiny	
бунтарский	rebel	
бунтарь	rebel	
бунтовать	rebel	
бунчук	belltree	
бур	bore	
бура	borax	
буравить	bore	
буравчик	gimlet	
буракумин	burakumin	
буран	blizzard	
бурат	reel	
буратино	buratino	
бурачник	borago	
бургграф	burgrave	
бургомистр	mayor	
бургундский	burgundian	
бурджанадзе	burjanadze	
бурдуков	burdukov	
бурдюк	waterskin	
буревестник	petrel	
буржуа	bourgeois	
буржуазия	bourgeoisie	
буржуазный	bourgeois	
бурить	drill	
бурка	burka	
буркалы	eyes	
буркиниец	burkinabe	
буркинийка	burkinabe	
буркнуть	mutter	
бурлак	burlak	
бурливый	turbulent	
бурнус	burnous	
буррито	burrito	
бурт	clamp	
бурун	breaker	
бурунди	burundi	
бурундиец	burundian	
бурундийка	burundian	
бурундук	chipmunk	
бурундучиха	chipette	
бурушаски	burushaski	
бурцев	burtsev	
бурый	brown	
бурьян	weed	
бурят	buryat	
бурятия	buryatia	
бурятский	buryat	
бусенник	adlay	
бусидо	bushido	
буссоль	circumferentor	
бустрофедон	boustrophedon	
бусы	beads	
бут	rubble	
бутадиен	butadiene	
бутан	bhutan	
бутафория	props	
бутен	butene	
бутень	chervil	
бутерброд	sandwich	
бутил	butyl	
бутилен	butylene	
бутират	butyrate	
бутлегер	bootlegger	
буто	butoh	
бутон	bud	
бутоньерка	boutonniere	
буточник	watchman	
бутуз	kiddy	
бутылированный	bottled	
бутылка	bottle	
бутылочный	bottle	
буфет	sideboard	
буффонада	buffoonery	
буха	boukha	
буханка	loaf	
бухарник	fog	
бухгалтер	accountant	
бухгалтерия	accounting	
бухнуть	bang	
бухта	bay	
буш	bush	
бушевать	rage	
бушель	bushel	
бушизм	bushism	
бушкрафт	bushcraft	
бушприт	bowsprit	
бушующий	blustering	
буян	brawler	
бхуджангасана	bhujangasana	
бхэкасана	bhekasana	
бывать	happen	
бывший	former	
бык	pier	
быков	bykov	
быль	fact	
быстрее	faster	
быстренько	quickly	
быстро	fast	
быстровозводимый	prefabricated	
быстроногий	fast	
быстрота	quickness	
быстротечность	transience	
быстроходный	fast	
быстрый	fast	
бытие	genesis	
бытовой	domestic	
быть	be	
бычий	beef	
бычков	bychkov	
бычок	butt	
бьеф	reach	
бьюик	buick	
бьющийся	fragile	
бэб	bab	
бэггер	baggyboy	
бэггерский	baggy	
бэкап	backup	
бэкграунд	background	
бэкдор	backdoor	
бэкроним	backronym	
бэкслеш	backslash	
бэкхенд	backhand	
бэр	ram	
бэрчист	birchist	
бэушный	secondhand	
бюджет	budget	
бюджетирование	budgeting	
бюджетный	budgetary	
бюллетень	bulletin	
бюретка	burette	
бюро	office	
бюрократ	bureaucrat	
бюрократизировать	bureaucratize	
бюрократический	bureaucratic	
бюрократия	officialdom	
бюст	bust	
бюстгальтер	bra	
бёрдвотчер	birdwatcher	
бёрдвочер	birdwatcher	
в	in	
вабик	call	
вабить	call	
вавилонец	babylonian	
вавилонский	babylonian	
вавилонянин	babylonian	
вагабонд	vagabond	
вагин	vaghin	
вагина	vagina	
вагинально	vaginally	
вагинизм	vaginismus	
вагинит	vaginitis	
вагитус	vagitus	
вагон	car	
вагонетка	cart	
вагонка	batten	
вагоновожатый	motorman	
вагоностроительный	carbuilding	
ваджрасана	vajrasana	
вади	wadi	
вадуц	vaduz	
важно	grandly	
важность	importance	
важный	important	
ваза	vase	
вазелин	vaseline	
вазоактивный	vasoactive	
вазодилататорный	vasodilating	
вазомоторный	vasomotor	
вазон	flowerpot	
вазорезекция	vasosection	
вазэктомия	vasectomy	
вайб	vibe	
вайолет	violet	
вайоминг	wyoming	
вайпер	vaper	
вайфу	waifu	
вайшешика	vaisheshika	
вайшнавизм	vaishnavism	
вайшья	vaishya	
вакансия	vacancy	
вакантный	vacant	
вакаяма	wakayama	
вакрасана	vakrasana	
вакса	blacking	
вакуоль	vacuole	
вакуум	vacuum	
вакуумирование	evacuation	
вакуумметр	manometer	
вакуумный	evacuated	
вакх	bacchus	
вакхальный	bacchanal	
вакханалия	bacchanalia	
вакханка	bacchante	
вакхический	bacchic	
вакцинировать	vaccinate	
вал	bank	
валежник	brushwood	
валенок	valenki	
валенсия	valencia	
валентин	valentine	
валентина	valentine	
валентинка	valentine	
валентность	valence	
валентный	valent	
валеный	felt	
валериана	valerian	
валерий	valery	
валерия	valeria	
валерьяна	valerian	
валерьянка	valerian	
валидация	validation	
валидировать	validate	
валидность	validity	
валидный	valid	
валин	valin	
валкость	crankiness	
валлаби	wallaby	
валлетта	valletta	
валлиец	welshman	
валлийский	welsh	
валлон	walloon	
валлонский	walloon	
валов	valov	
валовый	gross	
валок	windrow	
валоризация	valorization	
валтузить	beat	
валун	boulder	
валух	wether	
вальвулит	valvulitis	
вальга	valga	
вальдемар	valdemar	
вальдшнеп	woodcock	
вальхалла	valhalla	
вальцовка	rolling	
вальядолид	valladolid	
вальяжный	imposing	
валюта	currency	
валютный	currency	
валять	drag	
валёк	battledore	
вамбрас	vambrace	
вамп	vamp	
вампир	vampire	
вампиризм	vampirism	
вампирический	vampiric	
вампирский	vampiric	
вампум	wampum	
ван	van	
ванадат	vanadate	
ванадиевый	vanadic	
ванадий	vanadium	
ванда	vanda	
вандализация	vandalization	
вандализировать	vandalise	
вандализм	vandalism	
вандализовать	vandalise	
ванесса	vanessa	
ванилин	vanillin	
ваниль	vanilla	
ванильный	vanilla	
